cip_year,project_type,source_page,department,project_name,project_id,start_year,end_year,address_location,previous_appropriations,project_total,project_description,project_justification,unidentified_funding,year_2022,year_2023,year_2024,year_2025,year_2026,year_2027
2021,Trans - Roadway,378,Transportation,Otay Mesa Truck Route Phase 4,S11060,,,Council District: 8; Community Plan: Otay Mesa,17479297,28110000,The Otay Truck Route Eastern Phase provides for the construction of an additional lane to the existing Otay Truck Route between La Media Road and Drucker Lane. The Otay Truck Route Western Phase provides for the extension of the Truck Route (two lanes) along Britannia Boulevard from Britannia Court to the border and from Britannia Boulevard to La Media Road.,The Otay Truck Route Eastern and Western Phases will remove cargo traffic from local streets and further expedite international truck traffic southbound into Mexico at the Otay Mesa Port of Entry.,10630702,0,0,0,0,0,0
2021,Trans - Bridge - Vehicular,379,Transportation,Palm Avenue Interstate 805 Interchange,S00869,,,Council District: 8; Community Plan: Otay Mesa; Otay Mesa - Nestor,9218662,39032241,"This project provides for improving the Palm Avenue/Interstate 805 Interchange in three phases. The first phase has been completed which included restriping of travel lanes and signal modification. The second phase consists of environmental determination and design of the project, construction repairs to the bridge approaches and abutments; bridge widening to the south, installation of sidewalk and signals; restriping; and signage modifications. The second phase will also add a Class IV bicycle facility along Palm Avenue within the project's limits. The third phase, which will be completed in a separate project once funding is identified, consists of construction of the bridge widening to the north, relocation of north bound on/off ramps and widening of the two on-ramps. All phases of the project improvements are included in the Otay Mesa Public Facility Financing Plan (Projects T1.1, 1.2, 1.3, and 1.4).",This project is required to accommodate the additional traffic generated due to development in the Otay Mesa community. Improvements to this interchange will also help to reduce traffic volumes on State Route 905.,29813578,0,0,0,0,0,0
2021,Trans - Roadway,380,Transportation,Palm Avenue Roadway Improvements,S00913,,,Council District: 8; Community Plan: Otay Mesa - Nestor,4817208,4817209,"This project provides for vehicular and pedestrian safety improvements on Palm Avenue from Beyer Way to Del Cardo Avenue in two phases. Phase 1, from east of Beyer Way to Del Cardo Avenue, includes the installation of raised center medians, turn pockets, traffic signals, pedestrian refuge areas, crosswalks, striping, and signage. Phase 2 consists of vehicular and pedestrian safety improvements at the intersection of Palm Avenue and Beyer Way.",These improvements will benefit the community by increasing the safety and flow of traffic.,0,0,0,0,0,0,0
2021,Trans - Roadway,381,Transportation,Park Boulevard At-Grade Crossing,S15045,,,Council District: 3 8; Community Plan: Barrio Logan; Centre City,26755947,26755948,"This project provides for the extension of Park Boulevard to Harbor Drive and for the widening of Tony Gwynn Way. The project will construct new pavement, curb and gutter, sidewalks, pedestrian ramps, railroad track, railroad signals and signage, storm drain, and other various infrastructure adjacent to the project.","This project will open Park Boulevard to Harbor Drive, as part of the Ballpark Infrastructure Design/Build Agreement which closed the 8th Avenue crossing to Harbor Drive.",0,0,0,0,0,0,0
2021,Trans - Roadway,382,Transportation,Paseo Del Sur(Camino D Sur E to HS Entr),RD20001,,,Council District: 5; Community Plan: Black Mountain Ranch,1545522,1545522,This project provides for reimbursement to a developer for the design and construction of Paseo Del Sur as a two-lane collector street from Babcock Street easterly to Del Norte High School entrance. This is project T-47.1 in the Black Mountain Ranch Public Facilities Financing Plan.,This project implements the Black Mountain Ranch Subarea Plan and associated Transportation Phasing Plans.,0,0,0,0,0,0,0
2021,Trans - Roadway,383,Transportation,Playa del Sol Parkway,RD20000,,,Council District: 8; Community Plan: Otay Mesa,3119999,3120000,"This project provides for reimbursement to a developer for the design and construction of Playa Del Sol (Street “A”) from Ocean Hills Parkway to Otay Mesa Road as a four-lane major road. Improvements include pavement, raised median, sidewalk, curb and gutter, landscaping, storm drain facilities, and street lighting. This is project T-6.1 in the Otay Mesa Public Facilities Financing Plan.",This project implements the Otay Mesa Community Plan.,0,0,0,0,0,0,0
2021,Trans - Roadway,384,Transportation,Rancho Bernardo Rd Widening I-15,,,,Council District: 5; Community Plan: Black Mountain Ranch,3180421,3180421,This project provides for reimbursement to a developer for the widening of a portion of Rancho Bernardo Road between the I-15 northbound ramps and Bernardo Center Drive to attain the six-lane major cross section identified in the adopted Subarea Plan. This is project T-40 in the Black Mountain Ranch Public Facilities Financing Plan.,This facility is required to accommodate traffic generated by new development in Black Mountain Ranch and surrounding communities as well as existing sub-regional traffic needs.,0,0,0,0,0,0,0
2021,Trans - Bridge - Vehicular,385,Transportation,Sea World Dr,I5,,,Council District: 6; Community Plan: Mission Bay Park,1090537,120163108,"This project proposes to realign and widen the southbound off-ramp, reconfigure the off-ramp intersection to eliminate the free right turn onto Sea World Drive, widen the eastbound approach to the southbound on-ramp, and increase storage on the overcrossing for the eastbound to northbound left turn at the northbound on-ramp. In addition, this alternative proposes to provide a loop on ramp to northbound Interstate 5 from eastbound Sea World Drive. The eastbound and westbound approaches would be modified to provide required storage and the entire interchange would be relocated approximately 30-feet to the south to accommodate phased construction of a new overcrossing. In addition, when funding is identified, Sea World Drive will be widened to six lanes between Sea World Way and Interstate 5.",,119072571,0,0,0,0,0,0
2021,Trans - Ped Fac - Sidewalks,386,Transportation,Sidewalk Repair and Reconstruction,AIK00003,2022,2026,Council District: Citywide; Community Plan: Citywide,14572683,78325684,"This annual allocation provides for the replacement of damaged sidewalks, curbs, and gutters, as well as the installation of curb ramps and accessibility improvements for existing sidewalks, Citywide.","This project replaces damaged sidewalks, curbs, and gutters which contribute to the City's ongoing efforts to promote walking as a mode of transportation.",47738001,6015000,0,0,5000000,5000000,0
2021,Trans - Bridge - Vehicular,387,Transportation,SR 163,S00905,2022,2022,Council District: 6; Community Plan: Kearny Mesa,18246434,18346199,This project provides for improving Clairemont Mesa Boulevard/State Route 163 to six-lane prime arterial standards. Phase I of the project consists of bridge widening and ramp realignment on the eastern side of the interchange. Phase II consists of ramp realignment on the western side. The interchange will be re-configured to eliminate existing continuous-flow freeway connections and the ramps will be re-configured to intersect Clairemont Mesa Boulevard at standard signalized intersections. High-occupancy vehicle/bus bypass lanes will be incorporated on the on-ramps.,"These improvements will eliminate existing pedestrian/bike high-speed crossings and all vehicle, bike, and pedestrian moves will be controlled, thus improving safety. Transit movement through the interchange area will be greatly enhanced.",0,99765,0,0,0,0,0
2021,Trans - Bridge - Vehicular,388,Transportation,SR 163,S00851,,,Council District: 7; Community Plan: Mission Valley,64080995,64080996,"This project provides for construction of a new southbound State Route 163 to westbound Friars Road off-ramp, widening of the Friars Road overcrossing structure to eight lanes extending to Frazee Road, construction of a third westbound lane on Friars Road to Fashion Valley Road, the addition of an exclusive right-turn lane on southbound Frazee Road to westbound Friars Road, other modifications to the existing on and off-ramps, and improvements to the existing State Route 163 southbound travel lanes to improve the weaving problems. This project also includes an auxiliary lane on southbound State Route 163 from Genesee Avenue to westbound Interstate 8, which requires major structural work to widen the bridge over the San Diego River. Additionally, over 5,300 feet of retaining walls will need to be constructed along State Route 163 and Friars Road, including one that is over 30 feet high. Friars Road widening and ramp improvements at Friars Road will be constructed with Phase I. All other improvements will be constructed in future phases as part of a separate project.",This project will alleviate some of the severe traffic delays along Friars Road due to new development in Mission Valley and the backup that occurs on the existing southbound off-ramp because of the weaving situation with the southbound on-ramp.,0,0,0,0,0,0,0
2021,Trans - Roadway,389,Transportation,SR94,S14009,,,Council District: 4; Community Plan: Southeastern (Encanto Neighborhoods),6869799,7169800,"The State Route 94/Euclid Avenue interchange is an uncontrolled intersection with higher than average accident rates. The Euclid Avenue overpass crosses State Route 94, one of the region’s most important east-west connections. The City of San Diego is considering improvements to the interchange to enhance safety features through this corridor and the optimization of the level of service for both Euclid Avenue and State Route 94.",The project will evaluate the State Route 94 / Euclid Avenue Interchange for improvements to enhance Level of Service of the interchange and safety improvement measures for all modes of transportation.,300000,0,0,0,0,0,0
2021,Trans - Roadway,390,Transportation,State Route 56 Freeway Expansion,RD14000,2027,2027,Council District: 1; Community Plan: Priority Category: N/A,22983842,123579843,This project provides for the conversion of the four-lane freeway into a six-lane facility. This project will be completed in multiple phases as funding becomes available.,"Due to the regional servicing nature of this freeway, it is anticipated that Federal, State, or other outside funding for this segment of SR-56 will be obtained. In the absence of these other funding sources, development within the individual subareas of the North City Future Urbanizing area may be required to advance the cost of this project. See Project Page T-1.2B in the Torrey Highlands Public Facilities Financing Plan.",90000000,0,0,0,0,0,10596000
2021,Trans - Roadway,391,Transportation,Streamview Drive Improvements Phase 2,S18000,,,Council District: 4; Community Plan: Mid-City: Eastern Area,2701798,15261698,"This project provides for the installation of roundabouts, a new raised median, curb extensions, sidewalk, curb and gutter, driveways, drainage improvements, green infrastructure, signage, and striping on Streamview Drive from 54th Street to Lynn Street/Michael Street, and on Streamview Drive from Gayle Street to College Avenue. The first phase of the project, Streamview Drive between Gayle Street and Lynn/Michael Streets has been completed. The second phase of the project is located on Streamview Drive between 54th Street and Lynn/Michael Streets, and on Streamview Drive between Gayle Street and College Avenue.","This project provides for safety/capacity improvements on Streamview Drive from 54th Street to College Avenue to reduce excessive speeds, increase pedestrian and cyclist safety, and enhance visual impacts.",12559900,0,0,0,0,0,0
2021,Trans - Roadway - Street Lighting,392,Transportation,Street Light Circuit Upgrades,AIH00002,2022,2022,Council District: Citywide; Community Plan: Citywide,2845207,27734208,This annual allocation provides for the replacement of obsolete streetlight series circuits.,"Series circuits are over 70 years old, no longer meet current standards and have frequent maintenance problems which impact a large number of lights.",15589000,9300000,0,0,0,0,0
2021,Trans - Roadway,393,Transportation,Street Resurfacing and Reconstruction,AID00005,2022,2026,Council District: Citywide; Community Plan: Citywide,153942323,537842323,"This annual allocation provides for roadway resurfacing, repair, and reconstruction including the repair and reconstruction of concrete streets.","This project provides for resurfacing, repair, and reconstruction of City streets, which are necessary to maintain the streets in serviceable condition and to mitigate roadway deterioration.",257585324,42309504,2665934,18598712,30940603,31799923,0
2021,Trans - Bridge - Vehicular,394,Transportation,Torrey Meadows Drive Overcrossing,S10015,,,Council District: 5; Community Plan: Torrey Highlands,15214999,15215000,"This project provides for the design and construction of a two-lane over crossing of Torrey Meadows Drive over State Route 56. This project will include the bridge approaches on each side of the bridge, approximately 200 linear feet of a two-lane local collector road, together with any right-of-way not previously acquired as part of the State Route 56 project. The City has a reimbursement agreement with the developer to provide design plans and construction specifications for future construction of the project.","This two-lane connection will provide access to the neighborhood park, elementary and high schools, and the local mixed-use zone for those properties south of State Route 56. The project should alleviate traffic congestion on the Camino Del Sur Interchange and provide enhanced traffic flow.",0,0,0,0,0,0,0
2021,Trans - Ped Fac - Sidewalks,395,Transportation,Torrey Pines Road Improvement Phase 2,S15023,,,Council District: 1; Community Plan: Torrey Pines,2127467,2127468,"This project provides an additional path of travel for pedestrians on the south side of Torrey Pines Road between Hillside Drive and Amalfi Street, provides a safe pedestrian crossing of Torrey Pines Road just westerly of Princess Drive, increases safety of bicyclists utilizing Buffered Bike Lanes along Torrey Pines Road from La Jolla Shores Drive to Amalfi Drive, and provides a gateway into the La Jolla Village area by installation of a painted stamped asphalt median between Roseland Drive and Hillside Drive.","Improvements are needed on Torrey Pines Road between La Jolla Parkway and Prospect Place in order to accommodate existing and future traffic volumes, and to provide for roadway features to enhance safety and traffic flow for vehicles, bicycles, and pedestrians. A corridor study has been completed and potential improvements have been identified to enhance traffic safety and walkability along the Torrey Pines Road.",0,0,0,0,0,0,0
2021,Trans - Roadway - Erosion/Slope/Ret Wall,396,Transportation,Torrey Pines Road Slope Restoration,S00877,,,Council District: 1; Community Plan: La Jolla,4597719,4597720,This project provides for reconstructing a 350-foot section of earthen slope along the south side of Torrey Pines Road between Little Street and Roseland Drive.,The existing slope is eroding. This project will eliminate the possibility of soil slough landing in the travel lane of a primary arterial street.,0,0,0,0,0,0,0
2021,Trans - Signals - Calming/Speed Abatemt,397,Transportation,Traffic Calming,AIL00001,2022,2026,Council District: Citywide; Community Plan: Citywide,7336516,16596517,This annual allocation provides for installing traffic control measures on an as- needed basis. These improvements respond to a variety of traffic concerns such as speeding motorists and shortcutting traffic. Solutions used may include the construction of rectangular rapid flashing beacons and geometric design features such as road humps and traffic islands.,"This annual allocation is needed to improve safety by mitigating traffic problems on streets such as speeding, shortcutting traffic, and the need for increased pedestrian safety.",6785000,475000,500000,500000,500000,500000,0
2021,Trans - Signals - Traffic Signals,398,Transportation,Traffic Signals - Citywide,AIL00004,2022,2026,Council District: Citywide; Community Plan: Citywide,8651555,21892555,This annual allocation provides for the installation of traffic signals and HAWK beacons at high-priority locations and the City's share of the costs of traffic signals undertaken in cooperation with others.,"The City maintains an inventory of candidate intersections which are periodically surveyed for significant changes in operating conditions. Installing traffic signals in select intersections provides for the orderly movement of traffic, increased traffic handling capacity, reduced frequency of accidents, and for improved traffic flow. Signals also permit vehicles and pedestrians from a minor street to enter or cross continuous traffic on the major street. The criteria for installing traffic signals are governed by Council Policy 200- 6.",6518000,3223000,1250000,750000,750000,750000,0
2021,Trans - Signals - Traffic Signals,399,Transportation,Traffic Signals Modification,AIL00005,2022,2026,Council District: Citywide; Community Plan: Citywide,10461396,24902397,"This annual allocation provides for upgrading existing traffic signals as necessary to improve traffic flow and promote safety. Improvements may include conversion from post-mounted to mast-arm-mounted indicators, addition of accessible pedestrian signals, and additional phases to accommodate separate turning moves.","The City maintains an ongoing program to promote safety within the public right-of-way. Analysis of accident patterns at a particular location often shows that some minor improvement would help to reduce the number and/or severity of accidents. In addition, increasing traffic volumes and changing traffic patterns typically reduce the effectiveness and efficiency of existing traffic signal controls at certain intersections, warranting upgrades.",7747904,2693097,1000000,1000000,1000000,1000000,0
2021,Trans - Signals - Calming/Speed Abatemt,400,Transportation,University Avenue Complete Street Phase1,S18001,2022,2022,Council District: 9; Community Plan: Mid-City: City Heights,7072719,9427153,"This project will provide increased safety on University Avenue between Fairmount Avenue and Euclid Avenue. The project includes installing three roundabouts and medians with enhanced pedestrian crossings. This will also include new pavement, wider sidewalks, and trees along this portion of University Avenue.",This corridor has been identified as a high frequency pedestrian crash segment. It is part of the Mayor's Vision Zero strategy to eliminate severe and fatal crashes in the City.,454433,1900000,0,0,0,0,0
2021,Trans - Roadway - Enhance/Scape/Medians,401,Transportation,University Avenue Mobility,S00915,,,Council District: 3; Community Plan: Greater North Park,9557309,9557310,"The major elements of the University Avenue Mobility Project are restriping to provide painted medians and construction of raised medians, left turn pockets and improved lane widths, installation of enhanced pedestrian crosswalks, repainting of existing crosswalks, removal of parallel on-street parking, and re-striping select side streets to provide angled and head-in parking.","This project will significantly improve safety and mobility along the corridor for pedestrians, bicyclists, transit, and automobile traffic.",0,0,0,0,0,0,0
2021,Trans - Roadway,402,Transportation,Utilities Undergrounding Program,AID00001,2022,2026,Council District: Citywide; Community Plan: Citywide,50097168,95097168,"This annual allocation provides funds for underground conversion of City- owned street lighting, resurfacing and slurry seal of street paving, installing pedestrian curb ramps, and necessary related expenses within an Underground Utilities District.","The City’s electrical franchise agreement requires the electrical franchisee to pay a surcharge fee to support an expanded program for undergrounding of overhead utilities within the City’s jurisdiction. Revenue collected by this surcharge is deposited within the Underground Surcharge Fund and may only be used for utility undergrounding and related work, as defined within Council Policy 600-08. Funds to perform the described City infrastructure work must be managed as CIP funds and therefore a portion of the Underground Surcharge Fund is allocated to a CIP account that may only be used for this purpose. Financial details of the Utilities Undergrounding Program, including",0,5000000,10000000,10000000,10000000,10000000,0
2021,Trans - Roadway,403,Transportation,Via de la Valle Widening,RD11001,2027,2027,Council District: 1; Community Plan: Black Mountain Ranch,8739946,10430244,This project provides for reimbursement to a developer for the reconstruction of Via de la Valle between San Andres Drive and El Camino Real West to a modified four-lane major street to accommodate existing and projected sub-regional traffic. Scope of the project includes modification of the traffic signals at San Andres Drive and El Camino Real West as required and the relocation of existing overhead utilities to underground locations. Via de la Valle between San Andres Drive and Interstate 5 will be restriped to six lanes. This is project T-32.1 in the Black Mountain Ranch Public Facilities Financing Plan.,,0,0,0,0,0,0,1690298
2021,Trans - Roadway,404,Transportation,Village Center Loop Rd-N Carmel Valley Rd,S19002,,,Council District: 1; Community Plan: Pacific Highlands Ranch,3800000,53000000,This project will construct the Village Loop Drive from the Lin property line northerly to a second intersection of Carmel Valley Road (approximately 800 linear feet) as a four-lane collector roadway within a 108-foot right-of-way. The second phase will complete the loop and will be built as part of a second project dependent upon the development of the adjacent village and the remainder of the core residential areas.,"This project is consistent with Pacific Highland Ranch Subarea Plan, is in conformance with City's General Plan, and is needed to serve the community.",49200000,0,0,0,0,0,0
2021,Trans - Roadway,405,Transportation,W Bernardo Dr at Bernardo Ctr Dr Inter,RD20007,,,Council District: 5; Community Plan: Black Mountain Ranch,818757,818758,This project provides for reimbursement to a developer for the design and construction of intersection improvements to provide additional right turns from Bernardo Center Drive to West Bernardo Drive. This is project T-45 in the Black Mountain Ranch Public Facilities Financing Plan.,This project implements the Black Mountain Ranch Subarea Plan and associated Transportation Phasing Plans.,0,0,0,0,0,0,0
2021,Trans - Bridge - Vehicular,406,Transportation,W Mission Bay Dr Bridge Over SD River,S00871,,,Council District: 2; Community Plan: Midway - Pacific Highway; Mission Bay Park; Peninsula,149613718,149613719,"This project provides for replacing the existing four-lane West Mission Bay Drive bridge with a six-lane bridge, sidewalk, bike lanes, and shoulder improvements.",A six-lane facility is needed to accommodate both the existing and the projected future traffic volumes. The existing bridge has been determined to be functionally obsolete and structurally deficient.,0,0,0,0,0,0,0
