cip_year,project_type,source_page,department,project_name,project_id,start_year,end_year,address_location,previous_appropriations,project_total,project_description,project_justification,unidentified_funding,year_2025,year_2026,year_2027,year_2028,year_2029,year_2030
2024,Wastewater - Collection Sys - Trunk Swr,348,Public Utilities,Tecolote Canyon Trunk Sewer Improvement,S15020,2025,2029,Council District: 2 7; Community Plan: Clairemont Mesa; Linda Vista,9179999,55137802,"This project upsizes approximately 3.82 miles of existing 15 to 21-inch vitrified clay (VC) sewer pipe to new 18- to 30-inch PVC in Tecolote Canyon to provide additional capacity, and to rehabilitate approximately 1.21 miles of existing 15-inch VC sewer pipe. An access path is also being designed and constructed as part of the project.",Improvements are needed to accommodate future flow capacity and address deteriorated conditions within the Tecolote Canyon Trunk Sewer.,0,18000000,18000000,8500000,200000,1257802,0
2024,Water - Distribution Sys - Transmission,349,Public Utilities,"TH 16"" Water Mains",RD21007,,,Council District: 5; Community Plan: Torrey Highlands,630258,630258,"This project is the extension of a 16” water line in Camino Del Sur from the SR- 56 to 1,600 feet north of Park Village Road and in Carmel Mountain Road from the SR-56 to Camino Del Sur. Project also includes a 16” recycled water line extension in Camino Del Sur from the SR-56 to 1,600 feet north of Park Village Road. This is project U-3 in the Torrey Highlands Public Facilities Financing Plan. This project is partially funded by credits to the developer against the FBA and partially in cash.",This project implements the Torrey Highlands Subarea Plan.,0,0,0,0,0,0,0
2024,Water - Distribution Sys - Distribution,350,Public Utilities,University Ave Pipeline Replacement,S11021,,,Council District: 3; Community Plan: Uptown; North Park,29799999,29800000,"This project replaces 23,072 linear feet of the existing cast iron University Avenue Pipeline with a new 16-inch distribution line along the entire alignment of the pipeline. This project will connect crossing distribution lines at all intersections, and re- connect all services, including tunneling at State Route 163.",This project will replace the existing deteriorated cast iron pipe. The University Avenue Pipeline was built in 1912 and lined with concrete in 1974. The replacement of cast- iron pipes is mandated by the California Department of Public Health's (CDPH) Compliance Order. The new pipeline will provide supply reliability and improve water quality.,0,0,0,0,0,0,0
2024,Water - Distribution Sys - Distribution,351,Public Utilities,Upas St Pipeline Replacement,S11022,,,Council District: 2 3; Community Plan: Uptown; Greater North Park; Midway - Pacific Highway,36665019,36665019,"This project replaces 5.67 miles of cast iron mains along the Upas Street Pipeline from Ray Street to Pacific Highway, as well as portions of the 5th Avenue pipeline and the Park Boulevard pipeline. This project also installs one new pressure reducing station and replaces three existing pressure reducing stations.",This project will replace the existing deteriorated cast iron pipe. The new pipeline will improve supply reliability and water quality.,0,0,0,0,0,0,0
2024,Water - Distribution Sys - Distribution,352,Public Utilities,Water & Sewer Group Job 816 (W),S13015,,,Council District: 1; Community Plan: Pacific Beach,16099391,16099392,"This project is in the Pacific Beach Community and provides for the replacement and expansion of 30,879 linear feet of various pipe materials and sizes. This project also installs curb ramps and paving due to modifications to a pressure reducing station.",The majority of Pacific Beach Community pipelines are made of cast iron and are due for replacement in accordance with California Department of Public Health's (CDPH) Compliance Order. This project is intended to reduce maintenance and improve service.,0,0,0,0,0,0,0
2024,Bldg - Other City Facility / Structures,353,Public Utilities,Water CIP Emergency Reserve,ABT00008,,,Council District: Citywide; Community Plan: Citywide,5000000,5000000,This annual allocation provides for an emergency financial reserve for Water Fund capital improvement projects.,This reserve is required to comply with the City's reserve policy 100-20.,0,0,0,0,0,0,0
2024,Water - Distribution Sys - Distribution,354,Public Utilities,Water Main Replacements,AKB00003,2025,2029,Council District: Citywide; Community Plan: Citywide,605902619,1089746083,This annual allocation allows for the installation/replacement of water mains at various locations throughout the City.,Water mains require replacement due to their deteriorated condition or size limitation. The existing pipeline is either approaching or has exceeded its expected life. The replacement of cast iron pipes is mandated by the California Department of Public Health's (CDPH) Compliance Order.,0,122689387,141888335,117497478,82867434,18900829,0
2024,Bldg - Water - Pump Stations,355,Public Utilities,Water Pump Station Restoration,ABJ00001,2025,2028,Council District: Citywide; Community Plan: Citywide,15460631,24379007,This annual allocation provides for replacing deteriorated pumping equipment and appurtenances or expanding pumping capacities to meet present and future water demands.,"Many existing water pump stations have reached or exceeded their anticipated service life or demands have exceeded their maximum pumping capacity. However, because of the widely varying actual lengths of service life, scheduling for pump station restoration is difficult.",0,3600000,3138136,1621294,558945,0,0
2024,Intangible Assets - Information Tech,356,Public Utilities,Water SCADA IT Upgrades,T22001,2026,2026,Council District: Citywide; Community Plan: Citywide,7699999,16100000,This project will replace and upgrade the existing Supervisory Control and Data Acquisition (SCADA) equipment for the water system. This project was converted from S21001 - Water SCADA IT Upgrades in Fiscal Year 2022.,The current system is over 20 years old and obsolete. The new system will enhance monitoring and control capabilities.,0,0,8400000,0,0,0,0
2024,Bldg - Water - Treatment Plants,357,Public Utilities,Water Treatment Plants,ABI00001,2025,2028,Council District: 5 7 Non-City; Community Plan: Scripps Miramar Ranch; Navajo; Non-City,20964206,34362333,"This annual allocation provides for upgrades and replacement of the treatment facilities at Alvarado, Miramar, and Otay water treatment plants.",These improvements are necessary to ensure a reliable water supply to the customers and for compliance under the Safe Drinking Water Act.,0,5545571,6493930,1307853,50772,0,0
2024,Drainage - Channels,366,Stormwater,Beta St Channel and SD Improvement,S24011,2027,2027,Council District: 8; Community Plan: Southeastern San Diego,4494601,56557204,"The Beta Street Channel and SD Improvement Project is located in the southwestern corner of the Southcrest community, bordered by South Las Chollas Creek to the north, Interstate 5 to the west, South 41st Street to the east, and Birch Street to the south. The project is currently evaluating various design alternatives to effectively develop a sustainable and cost-effective design solution to minimize flooding and upgrade existing drainage system. Potential improvements that are being evaluated include floodwalls, pump station, channel widening, drainage system improvements and trail improvements.","This project aims to alleviate flooding in the Southcrest community by enhancing the drainage capacity of Chollas Creek and improving the drainage system, safeguarding the community from potential flood risks.",28195399,0,0,23867203,0,0,0
2024,Drainage - Channels,367,Stormwater,Carmel Country Road Low Flow Channel,S00969,,,Council District: 1; Community Plan: Carmel Valley,7727498,9855940,"The Carmel Valley Creek Bike Path is located along the banks of Carmel Valley Creek and is heavily used daily by cyclists, runners, and pedestrians. The portion of the path which crosses the creek just upstream of the Carmel Country Road Bridge has experienced flooding during rain events preventing use by the public during and for days following rain events. This project provides drainage improvements to Carmel Creek downstream of the bike path to alleviate flooding. The project proposes to improve drainage capacity of Carmel Creek in the vicinity of the bike path.",This project will provide for relief of water pooling of the bike path crossing over the creek located just upstream of the Carmel Country Road Bridge and to the east of the bridge on the Palacio Del Mar property. This flooding condition has created a health and safety issue for area residents.,2128441,0,0,0,0,0,0
